Tweet,Sentiment,Subjectivity,Date
only a midlevel officer maj but as of february covid sarscov coronavirus wasnt even a blip on the radar to lower ranking lt col and below military,-0.05,0.55,2/19/2021
people who have had covid should get single vaccine dose studies suggestnew studies show that one shot of a vaccine can greatly amplify antibody levels in those who have recovered from the coronavirus,0.364285714,0.482142857,2/19/2021
flexible work programs can help retain working women if designed thoughtfully fridayvibes fridaythoughts friday career jobs work workingfromhome workout business humanresources coronavirus covid corona pandemic pandemia,0.4,0.5,2/19/2021
joe biden told this lie about the coronavirus vaccine that left donald trump red with rage donald trumps administration developed a coronavirus vaccine in record timebut joe biden is trying to take all the credit,0.033333333,0.1,2/19/2021
the administration of blood thinners and dexamethasone and the avoidance of artificial ventilation which was found to cause additional damage to lung tissue means that this dreaded complication too is virtually not fatal anymorecovid coronavirus,-0.6,1,2/19/2021
coronavirus vaccine tracker how many people in canada have received shots,0.5,0.5,2/19/2021
it is therefore not a killer virus but a welltreatable conditioncovid coronavirus,0,0,2/19/2021
dutch gp rob elens who curd many patients in his practice with hcq and zinc called on colleagues in a petition for freedom of therapycovid coronavirus,0.5,0.5,2/19/2021
this is the highest of overdose deaths in a year we predicted drug abuse would increase yet people still pushed for quarantine measures that exceeded recommendations fear mongering is not okaycoronavirus disease via,0,0,2/19/2021
french prof didier raoult of the institut dinfectiologie de marseille ihu also presented this promising hcq combination therapy as early as aprilcovid coronavirus,0.1,0.266666667,2/19/2021
mortality turned out to be many times lower than expected and close to that of a normal seasonal flu covid coronavirus,0.183333333,0.516666667,2/19/2021
studies have shown that the more social and emotional commitments people have the more resistant they are to virusescovid coronavirus,0.258333333,0.429166667,2/19/2021
only people with a weak or faulty immune system should be protected by extensive hygiene or social distancingcovid coronavirus,-0.085416667,0.50625,2/19/2021
wear a mask or go to jakl coronavirus vintage retro shirts,0,0,2/19/2021
belgium health experts demand investigation of who for fakg coronavirus pandemicif we compare the waves of infection in countries with strict lockdown policies to countries that did not impose lockdowns sweden iceland we see similar curves,0,0.4,2/19/2021
tips to stay healthy how to prevent colds flus amp coronavirus covid coldandflu covid,0.5,0.5,2/19/2021
its estimated just of the us workforce worked primarily remotely prior to the coronavirus pandemic but a new report found that of employees were still working remotely remotework remotejobs landthejob employment careernews,0.012121212,0.218181818,2/19/2021
yougov poll reveals concerns over travelling without protection against coronavirus,0,0,2/19/2021
pfizer ceo albert bourla said today that the company was adding suppliers and expanding it manufacturing capacity to ramp up production of the pfizerbiontech coronavirus vaccine,0,0,2/19/2021
abbas rival dahlan arranges uaefunded coronavirus vaccine doses for gaza,0,0,2/19/2021
the populists who got covid are a warning for democracythey downplayed the severity of the coronavirus and never changed their minds what now,0,0,2/19/2021
lunar new year special rerelease china reporting the coronavirus crisis wuhan and beyond i s ep,0.246753247,0.512987013,2/19/2021
except maybe the coronavirus,0,0,2/19/2021
dirty politicians and their ilk you can just see the coronavirus spikes sticking out of her head,-0.6,0.8,2/19/2021
brett sutton the has urged victorians to remain alert for coronavirus symptoms after the virus was unexpectedly detected at a number of sewage sites around melbourne follow our live coverage with,0.118181818,0.75,2/19/2021
my fellow britons i have once again erred in my judgement please allow me to apologise when i wrote maude flanders was bad would on a piece of card and held it up for the whole duration of our weekly coronavirus update i was wrong im learning from the british baddie c,-0.25,0.491666667,2/19/2021
the government unlawfully failed to publish details of coronavirusrelated contracts worth billions the high court has ruled,-0.013333333,0.313333333,2/19/2021
flensburg attempts to slow down spread of new corona variant the berlin spectatorberlin february th the berlin spectator germanys northwestern federal state of schadd your highlights covid coronavirus,-0.106397306,0.381144781,2/19/2021
icymi is temporarily suspending debt collections foreclosures and other activities on farm loans for more than distressed borrowers due to coronavirus,0.083333333,0.416666667,2/19/2021
winter storms delay distribution of million coronavirus vaccine doses the washington post,0,0,2/19/2021
shiwei hey man they will not reading because shejinpig gives them used underwear to cover face to protection from corona virus,0,0,2/19/2021
marshillblog post macron of vaccines should be sent to poorer countries uk makes similar pledge coronavirus vaccines emmanuelmacron france unitedkingdom,0,0.4,2/19/2021
read this comment and sign the petition release james e harvey he qualifies for release and there is no reason to hold him longer so he can die of coronavirus via,0,0,2/19/2021
pfizer to begin coronavirus vaccine trial for pregnant women,0.333333333,0.5,2/19/2021
structure matters this young man went to the supermarket for food and was vaccinated against covid in washington a law student was just shopping at the grocery store but unexpectedly received a dose of the coronavirus vaccine dont think alone,0.1,0.7,2/19/2021
uk sees further drop in coronavirusnumbers,0,0.5,2/19/2021
victoria records zero new coronavirus cases as melbourne case moved toicu,0.136363636,0.454545455,2/19/2021
not even close to mahomesmahomets offense was putting up points a gm they loss cause the defense was horriblewilson used a horrible corona virus schedule to boost his stock,-1,1,2/19/2021
february for more information on the covid pandemic across canada and around the world click the link belowcovid lockdown covidvaccine coronavirus covid pandemic vaccine coronavaccine onpoli cdnpoli toronto ontario canada,0.5,0.5,2/19/2021
snip levine said she was unsure why some facilities have been far more successful than others in limiting the damage once the virus got there dr rachel levine defends response to coronavirus outbreak inside nursing homes,0.45,0.816666667,2/19/2021
that may be the reason why ccp has always claimed that the coronavirus is come from america otherwise dont have a clue why biden to dupport the wuhan lab,0,0,2/19/2021
